_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_sound_was_more_realistic,orig__golden,jobname,morepc_gold,morepc_gold_reason,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist
279848569,5/15/2013 17:30:46,false,936627696,,5/15/2013 17:28:49,false,neodev,0.9167,14985547,USA,HI,Laie,216.228.251.228,s1,"",tune-simple-study-1-rank-iterations,"","",2,0.00_0.00_1.00,9e8baaeacd7c51d3021c701b0c97d4d9,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15
279848569,5/15/2013 17:40:40,false,936636327,,5/15/2013 17:39:48,false,instagc,1.0,12953384,USA,MS,Oxford,65.0.104.197,s0,"",tune-simple-study-1-rank-iterations,"","",2,0.00_0.00_1.00,9e8baaeacd7c51d3021c701b0c97d4d9,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15
279848570,5/15/2013 17:18:52,false,936619328,,5/15/2013 17:17:42,false,prodege,0.96,4589536,CAN,ON,Toronto,99.234.137.128,same,"",tune-simple-study-1-rank-iterations,"","",3,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,9e8baaeacd7c51d3021c701b0c97d4d9,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848570,5/15/2013 17:21:23,false,936620961,,5/15/2013 17:18:48,false,neodev,1.0,16391171,GBR,P2,Warrington,80.2.50.166,s1,"",tune-simple-study-1-rank-iterations,"","",3,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,9e8baaeacd7c51d3021c701b0c97d4d9,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848570,5/15/2013 17:21:28,false,936621013,,5/15/2013 17:18:27,false,prodege,1.0,17730728,USA,MN,Chisago City,50.33.45.243,same,"",tune-simple-study-1-rank-iterations,"","",3,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,9e8baaeacd7c51d3021c701b0c97d4d9,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848570,5/15/2013 17:21:42,false,936621158,,5/15/2013 17:18:25,false,prodege,1.0,15696902,USA,PA,Mechanicsburg,98.235.188.100,same,"",tune-simple-study-1-rank-iterations,"","",3,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,9e8baaeacd7c51d3021c701b0c97d4d9,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848571,5/15/2013 17:18:56,false,936619438,,5/15/2013 17:16:39,false,prodege,1.0,4094404,USA,FL,Mount Dora,174.58.226.227,same,"",tune-simple-study-1-rank-iterations,"","",4,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848571,5/15/2013 17:19:15,false,936619631,,5/15/2013 17:17:29,false,prodege,1.0,14457884,USA,TX,Dallas,76.187.124.77,same,"",tune-simple-study-1-rank-iterations,"","",4,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848571,5/15/2013 17:19:24,false,936619711,,5/15/2013 17:17:30,false,prodege,0.9375,2053720,USA,IA,Waterloo,173.31.169.160,same,"",tune-simple-study-1-rank-iterations,"","",4,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848571,5/15/2013 17:19:41,false,936619909,,5/15/2013 17:17:09,false,neodev,0.9474,18202729,GBR,H9,London,81.27.98.48,same,"",tune-simple-study-1-rank-iterations,"","",4,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848573,5/15/2013 17:31:07,false,936628045,,5/15/2013 17:30:35,false,amt,0.9412,17092162,USA,TX,Temple,24.242.38.227,same,"",tune-simple-study-1-rank-iterations,"","",5,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848573,5/15/2013 17:31:26,false,936628320,,5/15/2013 17:29:59,false,prodege,1.0,1858647,USA,CA,Westminster,75.101.117.17,same,"",tune-simple-study-1-rank-iterations,"","",5,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848573,5/15/2013 17:31:27,false,936628364,,5/15/2013 17:30:25,false,amt,1.0,17232052,USA,CA,Sonora,108.69.208.182,same,"",tune-simple-study-1-rank-iterations,"","",5,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848573,5/15/2013 17:33:26,false,936630374,,5/15/2013 17:31:28,false,prodege,1.0,16360006,GBR,C7,Coventry,90.211.49.230,same,"",tune-simple-study-1-rank-iterations,"","",5,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848574,5/15/2013 17:28:01,false,936625612,,5/15/2013 17:27:26,false,amt,0.9412,17092162,USA,TX,Temple,24.242.38.227,same,"",tune-simple-study-1-rank-iterations,"","",6,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848574,5/15/2013 17:29:29,false,936626566,,5/15/2013 17:28:08,false,prodege,1.0,14457884,USA,TX,Dallas,76.187.124.77,same,"",tune-simple-study-1-rank-iterations,"","",6,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848574,5/15/2013 17:31:52,false,936628727,,5/15/2013 17:28:05,false,instagc,1.0,17780263,USA,NY,New York,69.203.125.31,same,"",tune-simple-study-1-rank-iterations,"","",6,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848574,5/15/2013 17:35:16,false,936632113,,5/15/2013 17:33:23,false,prodege,1.0,1858647,USA,CA,Westminster,75.101.117.17,same,"",tune-simple-study-1-rank-iterations,"","",6,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,0f5e559ff50799b683b3069d7dbdf23b,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848575,5/15/2013 17:24:20,false,936623244,,5/15/2013 17:21:41,false,prodege,1.0,15696902,USA,PA,Mechanicsburg,98.235.188.100,same,"",tune-simple-study-1-rank-iterations,"","",7,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848575,5/15/2013 17:25:21,false,936623987,,5/15/2013 17:24:30,false,neodev,0.9474,18202729,GBR,H9,London,81.27.98.48,same,"",tune-simple-study-1-rank-iterations,"","",7,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848575,5/15/2013 17:26:42,false,936624782,,5/15/2013 17:21:53,false,neodev,1.0,15366051,CAN,QC,Montreal,70.29.161.173,same,"",tune-simple-study-1-rank-iterations,"","",7,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848575,5/15/2013 17:26:58,false,936624954,,5/15/2013 17:24:27,false,amt,1.0,16330165,USA,NJ,Hightstown,68.36.168.226,same,"",tune-simple-study-1-rank-iterations,"","",7,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848576,5/15/2013 17:36:10,false,936632713,,5/15/2013 17:35:44,false,amt,1.0,3530823,USA,MA,Worcester,71.87.208.182,same,"",tune-simple-study-1-rank-iterations,"","",8,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848576,5/15/2013 17:37:41,false,936634063,,5/15/2013 17:35:44,false,cbf,1.0,18063878,GBR,N6,Houghton Le Spring,88.104.154.80,same,"",tune-simple-study-1-rank-iterations,"","",8,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848576,5/15/2013 17:37:43,false,936634105,,5/15/2013 17:36:13,false,instagc,1.0,17780263,USA,NY,New York,69.203.125.31,s1,"",tune-simple-study-1-rank-iterations,"","",8,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848576,5/15/2013 17:38:03,false,936634327,,5/15/2013 17:36:12,false,prodege,1.0,3587109,CAN,NS,Sydney Mines,142.166.196.146,s1,"",tune-simple-study-1-rank-iterations,"","",8,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4065161816f3f7e6dd29042c08483d0b,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848577,5/15/2013 17:25:01,false,936623781,,5/15/2013 17:23:40,false,prodege,1.0,17513828,GBR,E4,Basildon,90.211.228.47,null,"",tune-simple-study-1-rank-iterations,"","",9,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848577,5/15/2013 17:27:21,false,936625198,,5/15/2013 17:25:29,false,prodege,1.0,6760413,CAN,ON,Kingston,67.193.154.118,same,"",tune-simple-study-1-rank-iterations,"","",9,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848577,5/15/2013 17:28:45,false,936626047,,5/15/2013 17:27:36,false,amt,0.9091,8415326,USA,MI,Ypsilanti,98.250.164.112,s0,"",tune-simple-study-1-rank-iterations,"","",9,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848577,5/15/2013 18:25:14,false,936674378,,5/15/2013 18:24:11,false,neodev,1.0,17287027,USA,IL,Lombard,173.243.120.87,s1,"",tune-simple-study-1-rank-iterations,"","",9,0.00_0.00_1.00,bf5528943917fd12d5732b33bcae57dc,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848579,5/15/2013 17:25:19,false,936623972,,5/15/2013 17:24:35,false,amt,1.0,3530823,USA,MA,Worcester,71.87.208.182,same,"",tune-simple-study-1-rank-iterations,"","",10,0.00_0.00_1.00,d5d28b0cf5edb6a2313f40e48cee0daf,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
279848579,5/15/2013 17:28:05,false,936625656,,5/15/2013 17:25:00,false,prodege,1.0,17730728,USA,MN,Chisago City,50.33.45.243,same,"",tune-simple-study-1-rank-iterations,"","",10,0.00_0.00_1.00,d5d28b0cf5edb6a2313f40e48cee0daf,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
