worker_id,external_id,judgments_count,missed_count,golds_count,agreement,forgiven_count,feedback_count,frontload_count,frontload_missed,channel,country,region,city,last_ip,flagged_at,rejected_at,approved_at,bonus,flag_reason,trust_overall,submission_rate
794254,A3OY0OL2M0HUTT,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
806305,A3GNQDFPZALU92,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
822304,A1N274L13ZKKI5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
921323,AGBW88XL07374,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
946983,AYEXVPS4R274L,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
963857,AT0BMZVMLTUSZ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1006379,A37QW51L039KKQ,5,0,4,,0,0,0,0,amt,USA,OK,Norman,129.15.135.242,,,,0,,1.0,300
1217803,A10DBWQ3JAUL4J,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1706812,AYUH3SEJB38TC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1765623,ADCUZP06L4J49,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1767196,A1CW3MKC84TWTZ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1853530,292846,10,1,5,,0,0,0,0,prodege,USA,TN,White House,107.3.213.37,,,,0,,0.8,300
1857048,2828094,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1858647,1466052,65,1,16,,0,0,0,0,prodege,USA,CA,Westminster,75.101.117.17,,,,0,,0.9375,300
1859926,288884,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1863365,870579,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1863610,2394191,15,1,6,,0,0,0,0,prodege,CAN,ON,Hamilton,184.146.85.81,,,,0,,0.8333,300
1865321,2630464,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1872127,1683115,5,0,4,,0,0,0,0,prodege,USA,IN,Lawrenceburg,98.212.95.174,,,,0,,1.0,0
1874718,2370688,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1889141,2983716,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1890003,2260815,15,3,6,,0,0,0,0,prodege,USA,NY,New York,98.116.115.187,,,,0,,0.5,300
1923973,2151596,30,3,9,,0,0,0,0,prodege,USA,IL,Elk Grove Village,98.223.217.150,,,,0,,0.6667,300
1924231,118136,7,2,5,,0,0,0,0,prodege,USA,GA,Peachtree City,99.126.21.121,,,,0,,0.6,180
1927816,1000398,30,0,9,,0,0,0,0,prodege,USA,CA,Fairfield,24.6.192.220,,,,0,,1.0,300
1947795,AHLIHFDR5811S,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
1950455,1548153,5,2,4,,0,0,0,0,prodege,USA,CT,Stafford Springs,68.229.71.60,,,,0,,0.5,0
1950938,1333217,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
1950980,1619537,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2040155,A1ZSFIIIU3WH9G,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2053720,542578,65,2,16,,0,0,0,0,prodege,USA,IA,Waterloo,173.31.169.160,,,,0,,0.875,300
2058267,1321917,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2079950,1542098,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2164403,3015774,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2171201,A1VTKPIKK5OT2D,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2173791,1807524,10,2,5,,0,0,0,0,prodege,USA,GA,Dalton,205.144.209.47,,,,0,,0.6,300
2201776,2846603,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2213285,3155345,7,1,5,,0,0,0,0,prodege,USA,NH,Portsmouth,24.128.157.144,,,,0,,0.8,210
2230789,2985890,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2255026,33608,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2262798,A2W4T7J7Z44NZE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2361021,3222576,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2363053,3223136,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2371980,A2G831J2LZO8RC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2374617,3229310,5,2,4,,0,0,0,0,prodege,CAN,ON,Saint Catharines,216.121.166.67,,,,0,,0.5,300
2452179,3268832,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2572283,2227530,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2584832,3317995,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2605160,3327650,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2613338,A2IU1B0EVVB3CF,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2614255,A20VG7NZ13S29U,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2640651,A3739UQK5QN70K,5,2,4,,0,0,0,0,amt,CAN,ON,Alliston,24.138.100.77,,,,0,,0.5,0
2693591,A3SPB30JP5I3BW,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2697187,3355893,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
2793302,AFB9N61OMZXCX,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2875521,A142CND4VJ9JWD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2915859,A3CP8KF8UYJVHQ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
2928016,2791210,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3020779,2435079,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3155029,A7I3G380E29VE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3209699,A27VRNAD2CXOY3,5,0,4,,0,0,0,0,amt,USA,AL,Jasper,97.82.37.7,,,,0,,1.0,300
3230427,3556397,10,1,5,,0,0,0,0,prodege,USA,LA,Bossier City,173.217.0.63,,,,0,,0.8,300
3252748,2696101,5,3,4,,0,0,0,0,prodege,USA,AR,Fort Smith,70.178.132.247,,,,0,,0.25,0
3307853,A166A2M31CW2C7,5,4,4,,0,0,0,0,amt,USA,"","",172.15.29.90,,,,0,,0.0,0
3312331,3524148,5,0,4,,0,0,0,0,prodege,USA,MS,Madison,108.69.27.14,,,,0,,1.0,0
3360847,A1U81HESMTAVZU,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3420179,3606346,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3427679,A1SFABJ4NX5DFY,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3515924,3631199,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3530823,A208YGD0HZC8H0,140,0,31,,0,0,0,0,amt,USA,MA,Worcester,71.87.208.182,,,,0,,1.0,700
3587109,3629739,15,1,6,,0,0,0,0,prodege,CAN,NS,Sydney Mines,142.166.196.146,,,,0,,0.8333,300
3677819,3311700,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3695019,3705210,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3898949,3771159,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
3902670,3678762,25,1,8,,0,0,0,0,prodege,CAN,ON,Hamilton,184.146.85.81,,,,0,,0.875,300
3924685,A3EJ44J2ZNRMDA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3975583,A816HJI9ZUWCA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
3982102,A2UX7ZJEGGU5,31,1,9,,0,0,0,0,amt,USA,OR,Hood River,71.48.177.228,,,,0,,0.8889,266
4094404,3759676,20,0,7,,0,0,0,0,prodege,USA,FL,Mount Dora,174.58.226.227,,,,0,,1.0,300
4315250,3872455,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4316458,3749757,10,1,5,,0,0,0,0,prodege,CAN,ON,Belleville,69.7.241.114,,,,0,,0.8,300
4318510,2874716,32,2,10,,0,0,0,0,prodege,CAN,ON,Mississauga,99.229.246.41,,,,0,,0.8,300
4326238,3874995,15,0,6,,0,0,0,0,prodege,GBR,N5,Stowmarket,92.23.36.162,,,,0,,1.0,300
4334690,3877125,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4503035,3615532,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4585385,A3G3G7SCD88G1J,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
4589536,3945561,109,2,25,,0,0,0,0,prodege,CAN,ON,Toronto,99.234.137.128,,,,0,,0.92,297
4646734,3953237,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4698170,3991146,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4704650,3984720,20,0,7,,0,0,0,0,prodege,CAN,BC,Surrey,23.16.78.125,,,,0,,1.0,300
4748204,4018165,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4798159,AU34JIQY7NHOS,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
4924801,4042780,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
4936193,2084587,5,0,4,,0,0,0,0,prodege,USA,MN,Austin,71.82.127.48,,,,0,,1.0,300
4938404,2332155,20,0,7,,0,0,0,0,prodege,USA,FL,Panama City Beach,24.96.23.99,,,,0,,1.0,300
5008095,A9IGTAK087DB9,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5008589,3976973,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5013710,273690,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5049212,4102939,5,2,4,,0,0,0,0,prodege,USA,"","",67.143.253.251,,,,0,,0.5,300
5112203,A3BY68N6X2BEGS,5,2,4,,0,0,0,0,amt,USA,NY,New York,98.113.86.193,,,,0,,0.5,300
5172864,1885806,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5198219,843383,5,0,4,,0,0,0,0,prodege,GBR,K6,Portsmouth,82.31.120.169,,,,0,,1.0,300
5254166,3961349,5,0,4,,0,0,0,0,prodege,USA,CO,Denver,71.218.206.158,,,,0,,1.0,0
5279199,4138045,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5317637,1272816,5,2,4,,0,0,0,0,prodege,CAN,ON,Scarborough,76.68.3.141,,,,0,,0.5,0
5420662,A3N6JLEAMOBJU9,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5432080,4257908,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5452477,4228325,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5471707,3934855,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5484874,4276108,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5518655,4289351,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5591993,A3H0ZTPZWVJO66,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
5669964,A323WW03VM8089,5,1,4,,0,0,0,0,amt,USA,CA,Chico,67.161.189.70,,,,0,,0.75,0
5689811,4331986,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5751985,A2K9FAOBT66F3U,40,0,11,,0,0,0,0,amt,USA,"","",65.129.243.21,,,,0,,1.0,300
5934739,2973725,12,1,6,,0,0,0,0,prodege,USA,MI,Rose City,65.111.213.41,,,,0,,0.8333,240
5948919,3512914,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5975604,3345666,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
5983773,A2QLSHXNCHBRN4,5,2,4,,0,0,0,0,amt,USA,MA,Fall River,24.60.89.121,,,,0,,0.5,0
6001808,gizzy344,0,0,0,,0,0,0,0,zoombucks,,,,,,,,0,,1.0,0
6082666,A35WUJZ4RJNZFX,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
6116202,A2NA2OJT15COZY,42,0,12,,0,0,0,0,amt,USA,IL,Lombard,99.141.191.105,,,,0,,1.0,300
6395526,A1YGSYTOGXCQY7,15,0,6,,0,0,0,0,amt,USA,FL,West Palm Beach,76.26.3.54,,,,0,,1.0,300
6396103,4528147,5,3,4,,0,0,0,0,prodege,CAN,NL,Grand Falls,47.54.156.13,,,,0,,0.25,300
6545614,APGX2WZ59OWDN,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
6552410,A1SNX9NBRRIVON,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
6579519,4697764,5,0,4,,0,0,0,0,prodege,USA,OH,Mansfield,76.2.234.208,,,,0,,1.0,0
6638092,A2EZNZ6X58RTNR,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
6760413,4740428,50,0,13,,0,0,0,0,prodege,CAN,ON,Kingston,67.193.154.118,,,,0,,1.0,270
6963899,A3HEGYX90YGB0P,5,2,4,,0,0,0,0,amt,USA,NC,Cary,68.221.27.210,,,,0,,0.5,300
7012325,2282221,5,0,4,,0,0,0,0,fusioncash,USA,CT,Darien,24.185.190.43,,,,0,,1.0,0
7023808,A27PBC5O3Z5ZED,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7093220,A1E2Y158WG5FR6,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7107263,A39PGXN2A70UN5,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7115010,A2EFCNGCEO5GFX,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7132689,AZ9A137H25EDX,5,1,4,,0,0,0,0,amt,USA,VA,Richmond,24.125.179.254,,,,0,,0.75,0
7174544,A28L1K6D8QUCML,30,3,9,,0,0,0,0,amt,USA,GA,Dallas,98.192.26.83,,,,0,,0.6667,300
7228381,A3VHOSQ3AY6NT8,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7237256,4826244,5,0,4,,0,0,0,0,prodege,CAN,ON,Kingston,67.193.154.118,,,,0,,1.0,300
7259379,A2TPIS2HB11T7R,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7266186,A18TXM6GMU1411,275,3,58,,0,0,0,0,amt,USA,VA,Portsmouth,24.254.201.244,,,,0,,0.9483,612
7289514,AHP3TKMY58D8Z,5,3,4,,0,0,0,0,amt,USA,NY,Walden,67.250.112.240,,,,0,,0.25,300
7339243,4761309,10,0,5,,0,0,0,0,prodege,USA,TX,Pampa,64.136.88.52,,,,0,,1.0,300
7369300,A24WNVISY6M620,40,1,11,,0,0,0,0,amt,USA,WA,Spokane,50.135.29.220,,,,0,,0.9091,343
7382068,863419,7,0,5,,0,0,0,0,prodege,USA,TX,Livingston,199.187.252.130,,,,0,,1.0,300
7389086,A3SXY4KEEF6WAC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7462438,A2J2P9JE374XCM,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7560634,4902833,70,2,17,,0,0,0,0,prodege,CAN,AB,Edmonton,68.148.2.144,,,,0,,0.8824,350
7641500,A19R04IXWA4ZLX,10,1,5,,0,0,0,0,amt,USA,PA,Pittsburgh,108.32.28.23,,,,0,,0.8,300
7664351,1949468,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
7673600,4934758,35,0,10,,0,0,0,0,prodege,USA,NJ,Little Falls,74.102.0.245,,,,0,,1.0,300
7704009,4940890,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
7709253,A62RZY5BWOZZM,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
7709904,4938634,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
7868427,144770,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
7869487,4966622,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
7981433,krishna22,0,0,0,,0,0,0,0,cbf,,,,,,,,0,,1.0,0
8042129,A22XK2FSFIAAFG,5,2,4,,0,0,0,0,amt,USA,"","",172.8.27.212,,,,0,,0.5,300
8180989,A1TM1ZFU4OIPTD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8212848,A1650FELH3UL2F,5,2,4,,0,0,0,0,amt,USA,GA,Gainesville,24.181.46.134,,,,0,,0.5,300
8368653,A162XXPF5DXJIF,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8393877,5113917,25,0,8,,0,0,0,0,prodege,CAN,NB,Fredericton,198.164.157.90,,,,0,,1.0,300
8399283,5122438,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
8415326,A36SM7QM8OK3H6,39,2,11,,0,0,0,0,amt,USA,MI,Ypsilanti,98.250.164.112,,,,0,,0.8182,300
8486146,A2ULP3VSUEQSFS,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8512203,A1EX0MEOPF8AHT,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8542538,A2WHFZPXQ5UU3E,8,2,5,,0,0,0,0,amt,USA,OH,Athens,184.57.81.132,,,,0,,0.6,300
8565106,5159747,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
8566899,5160630,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
8693366,A2UME0TSE7N41G,65,2,16,,0,0,0,0,amt,USA,PA,Morrisville,71.185.41.22,,,,0,,0.875,300
8797329,A347YRKH6ZFDYD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8814913,A1OT4YSM213VIO,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8836799,AUK4KGOJP9F0H,5,4,4,,0,0,0,0,amt,USA,PA,Harleysville,63.88.71.62,,,,0,,0.0,300
8838711,A1MM8TSLCHVMNK,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
8880568,5228470,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
8893451,A2EEUQ0YY2XIU,5,4,4,,0,0,0,0,amt,USA,NY,Binghamton,66.194.51.226,,,,0,,0.0,0
8999736,5256727,5,3,4,,0,0,0,0,prodege,USA,LA,Shreveport,74.247.189.5,,,,0,,0.25,300
9088395,A1CTJ8UT7SF317,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9160189,A1ITBXITLY2952,5,2,4,,0,0,0,0,amt,USA,CA,San Diego,108.195.104.53,,,,0,,0.5,300
9164561,5311203,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
9260799,A254ISH2VOKFVD,10,0,5,,0,0,0,0,amt,USA,NY,Hudson,24.105.200.185,,,,0,,1.0,300
9303508,AR1IWBDA7MC86,5,1,4,,0,0,0,0,amt,USA,CA,Benicia,99.89.37.121,,,,0,,0.75,0
9384458,5116094,10,0,5,,0,0,0,0,prodege,USA,GA,Brunswick,172.5.49.91,,,,0,,1.0,270
9407432,A3TH61LSC8BOGB,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9462210,A29P9CR61ZGEE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9486422,A23HJD4OO7A52G,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9513992,AOMS6ZPYQPAN,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9652036,AKD00OUQAHG4E,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9732850,A2MCI9K0K5VX50,30,1,9,,0,0,0,0,amt,USA,TX,Round Rock,70.114.233.204,,,,0,,0.8889,300
9838755,A1XVYOL52UT8T9,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
9839835,A1IYF2FIK3A45S,15,1,6,,0,0,0,0,amt,USA,NJ,Medford,173.72.74.36,,,,0,,0.8333,300
9897653,A2HFXS260L426Y,5,0,4,,0,0,0,0,amt,USA,NC,Raleigh,24.163.32.94,,,,0,,1.0,0
9916280,A20JR0E01UKKDC,10,1,5,,0,0,0,0,amt,USA,PA,Carlisle,67.234.82.62,,,,0,,0.8,300
9921933,A3EYWJCIO1MG9W,55,0,14,,0,0,0,0,amt,USA,CO,Aurora,67.41.192.128,,,,0,,1.0,300
9994862,2455476,0,0,0,,0,0,0,0,fusioncash,,,,,,,,0,,1.0,0
10080862,5609509,10,3,5,,0,0,0,0,prodege,GBR,X7,Whitland,86.12.128.4,,,,0,,0.4,300
10094943,AIQB7XXL5K2FR,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10098211,APPTLVXZD0SKE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10137570,A2MMR1V5W27N4D,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
10338895,A2IKSCWK5EOG79,5,0,4,,0,0,0,0,amt,USA,NC,Pfafftown,71.76.233.9,,,,0,,1.0,300
10385643,5237687,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
10683886,5451967,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
10845465,5799072,5,2,4,,0,0,0,0,prodege,CAN,AB,Edmonton,50.93.114.136,,,,0,,0.5,0
11001502,3785366A0E32A83A6964A2442E880D82,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11001876,53FAB912F10EAFE50DD4E15F98F7C799,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11006541,6A3F016D03114645044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11020340,142FEC0070AD5A9941A29D4352C72707,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11031878,F5FD344D7A95B3D124750D543524A854,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11048614,117511C11EAA344A0FA9E28369487118,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11102360,6137CB304980996D41A29D4352C72707,120,1,27,,0,0,0,0,neodev,USA,GA,Buford,74.190.65.167,,,,0,,0.963,300
11146371,B50CFE17DFC252C30FA9E28369487118,5,0,4,,0,0,0,0,neodev,GBR,H9,London,149.241.75.136,,,,0,,1.0,0
11146645,10CCDD664A24EFE4DD6A67EA287D2489,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11162566,23272FBD48FB44C159F2CAAFA4DBDBA2,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11290257,A1G3GN1MWUT25I,5,0,4,,0,0,0,0,amt,USA,FL,Cape Coral,184.0.233.54,,,,0,,1.0,300
11300803,A3MZ9RQJX9T656,5,0,4,,0,0,0,0,amt,USA,IL,Bath,75.105.92.123,,,,0,,1.0,0
11317573,5182040,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
11340261,A2I3Y0L38HMQLZ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
11361026,2AF3F774D66DA2DF0FA9E28369487118,10,2,5,,0,0,0,0,neodev,GBR,A7,Birmingham,31.109.224.234,,,,0,,0.6,300
11369476,68C901375D8E1C10AADFB62A30C6BB71,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11503776,732DEBF30B495623044935D48A84480F,5,3,4,,0,0,0,0,neodev,USA,TX,Dallas,173.244.217.156,,,,0,,0.25,0
11562639,1CB563D52A74215EDD6A67EA287D2489,25,0,8,,0,0,0,0,neodev,USA,CA,San Jose,76.212.14.189,,,,0,,1.0,300
11740297,5C37A2BD4532F759044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11811296,F0E3359E3DE9AFC841A29D4352C72707,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
11818817,A22VLXXVIEJSD1,40,0,11,,0,0,0,0,amt,USA,PA,Ephrata,24.152.199.236,,,,0,,1.0,300
11822351,AMVBZXM810ZMA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
11905030,2503700,70,0,17,,0,0,0,0,fusioncash,USA,MD,Gwynn Oak,68.55.74.161,,,,0,,1.0,300
11910460,5929421,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
11913196,A2YFM1CTH90BFH,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
11998178,6025871,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
12009597,969977,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
12010505,E056C02C5C04017E41A29D4352C72707,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
12123528,36A918AFBB9744792BFA95FAD8D0CB36,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
12273068,A2KJ26D02KZKPK,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12283999,A23S3TLA90TX6M,20,0,7,,0,0,0,0,amt,USA,IL,West Chicago,99.141.249.49,,,,0,,1.0,300
12317556,0A1E82F6B1BBD43A2BFA95FAD8D0CB36,32,0,10,,0,0,0,0,neodev,USA,MN,Slayton,74.38.73.151,,,,0,,1.0,274
12340665,6083541,10,2,5,,0,0,0,0,prodege,USA,MI,Detroit,75.119.114.137,,,,0,,0.6,300
12346204,A3HB9PPUZU565U,5,0,4,,0,0,0,0,amt,USA,CA,Wildomar,173.60.53.252,,,,0,,1.0,300
