_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s1_simplemaxdist,s0_coordinates,s0_name,s0_mix,s0_simplemaxdist,s1_simplegrainlength,s1_name,s1_iteration,s1_hash,s0_hash,s1_mix,s1_coordinates,s0_iteration,jobname,_golden
283054328,0.00,4,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,526,None,5,None,mp3/mix-tones-iteration-04.mp3,tones,None,0.50_1.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,02,b3966d828f7eb90bbdfb12f29e1112d9,dcddb696d2dbff2d47c4ab016491afef,simple,1.00_0.00_0.00,04,tune-simple-study-2-1-intracoord,True
283054329,0.00,5,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,527,0.50_1.00,5,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,simple,5,0.50_1.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-5.mp3,02,b3966d828f7eb90bbdfb12f29e1112d9,b3966d828f7eb90bbdfb12f29e1112d9,simple,1.00_0.00_0.00,02,tune-simple-study-2-1-intracoord,True
283054330,0.00,6,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,528,1.00_2.00,None,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,simple,15,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,16985dee23b5544bd329f27ea68a4683,tones,None,00,tune-simple-study-2-1-intracoord,True
283054331,0.12,8,,0,false,"",0.0,"same
null
s0
s1","same
null",Sounds are the same.,529,1.00_2.00,15,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,simple,15,1.00_2.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,00,16985dee23b5544bd329f27ea68a4683,16985dee23b5544bd329f27ea68a4683,simple,1.00_0.00_0.00,00,tune-simple-study-2-1-intracoord,True
283054332,0.00,4,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,530,1.00_2.00,None,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,simple,30,None,mp3/mix-tones-iteration-04.mp3,04,dcddb696d2dbff2d47c4ab016491afef,e221b96575784c3e7c5ca11af371e090,tones,None,01,tune-simple-study-2-1-intracoord,True
283054333,0.50,4,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,531,1.00_2.00,30,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,simple,30,1.00_2.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,01,e221b96575784c3e7c5ca11af371e090,e221b96575784c3e7c5ca11af371e090,simple,1.00_0.00_0.00,01,tune-simple-study-2-1-intracoord,True
283054334,0.00,11,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,532,None,5,None,mp3/mix-tones-iteration-00.mp3,tones,None,1.00_2.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,ac69bece7b72730f6c316622dbe5b720,0b1f9635282b5445671290fe7205e2ac,simple,1.00_0.00_0.00,00,tune-simple-study-2-1-intracoord,True
283054335,0.33,3,,0,false,"",0.0,"same
null
s1
s0","same
null",Sounds are the same.,533,1.00_2.00,5,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,simple,5,1.00_2.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,04,ac69bece7b72730f6c316622dbe5b720,ac69bece7b72730f6c316622dbe5b720,simple,1.00_0.00_0.00,04,tune-simple-study-2-1-intracoord,True
283054336,0.00,6,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,534,None,30,None,mp3/mix-tones-iteration-04.mp3,tones,None,2.00_4.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,00,7e94017b84042737ac6966bd66dd9fad,dcddb696d2dbff2d47c4ab016491afef,simple,1.00_0.00_0.00,04,tune-simple-study-2-1-intracoord,True
283054337,0.00,10,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,535,2.00_4.00,30,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,simple,30,2.00_4.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,00,7e94017b84042737ac6966bd66dd9fad,7e94017b84042737ac6966bd66dd9fad,simple,1.00_0.00_0.00,00,tune-simple-study-2-1-intracoord,True
283054338,0.14,7,,0,false,"",0.0,"s1
same
null
s0",s1,Sound 1 is obviously a series of synthesized tones.,536,None,15,None,mp3/mix-tones-iteration-02.mp3,tones,None,2.00_4.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,02,e5273acce3cd7c61c42c1e8c059dcad3,a12a927747db44ef0122d0ecc867ad67,simple,1.00_0.00_0.00,02,tune-simple-study-2-1-intracoord,True
283054339,0.33,3,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,537,2.00_4.00,15,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,simple,15,2.00_4.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,02,e5273acce3cd7c61c42c1e8c059dcad3,e5273acce3cd7c61c42c1e8c059dcad3,simple,1.00_0.00_0.00,02,tune-simple-study-2-1-intracoord,True
283054340,0.09,11,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,538,None,5,None,mp3/mix-tones-iteration-03.mp3,tones,None,2.00_4.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,02,c1c68f45a20a93b930c24fed571b01c3,d6586c064366081bc03656b73da40eb4,simple,1.00_0.00_0.00,03,tune-simple-study-2-1-intracoord,True
283054341,0.00,4,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,539,2.00_4.00,5,1.00_0.00_0.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,simple,5,2.00_4.00,mp3/mix-simple-coordinates-1.00_0.00_0.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,02,c1c68f45a20a93b930c24fed571b01c3,c1c68f45a20a93b930c24fed571b01c3,simple,1.00_0.00_0.00,02,tune-simple-study-2-1-intracoord,True
